date,Equity,Rates,Credit,Carry,Inflation,Commodities,Private Equity,Rates Vol,Fx
1999-05-27,98.29763828179708,97.52053995339892,97.75470386118229,103.57943337825029,100.0,97.71541675428062,103.49233127652195,100.09091499024699,102.75285961229784
1999-05-28,99.35413325856561,97.5418837814947,97.6370472650309,104.3935759042107,100.0,97.45090784056977,103.36209849338603,100.11998473436734,103.19746681751418
1999-05-31,99.26099438235434,97.55897004686176,97.53666177429318,104.22153651884739,100.0,97.45090784056977,103.3251498887866,100.15210816908458,103.19746681751418
1999-06-01,99.32628605960443,96.20835533140666,96.37454717366751,102.78635255094636,100.0,96.83116873144118,103.2078770081693,100.26103085116989,102.69110861157336
1999-06-02,99.51581897871147,96.05541026235355,96.11721476931984,103.41612939923819,100.0,97.40073700633052,102.98778015159712,100.4058561977687,103.59267322215094
1999-06-03,99.84739664909965,96.28594439079527,95.96890631399367,104.04490098867228,100.0,97.85248140452188,102.69622696975466,100.52677771567112,103.7408756238897
1999-06-04,101.37783785088475,96.20114094053088,95.90628422838097,105.04120450477102,100.0,98.69007572376978,102.35739482714928,100.5359735050408,103.40742021997745
1999-06-07,102.12978892968971,96.28560195699512,95.95552987693355,104.86098706717011,100.0,99.56770326539002,102.31375351401948,100.48373198100697,103.9619442064834
1999-06-08,101.9546494246354,96.21466988342104,95.77930595751275,103.35163266250424,100.0,99.25405796763042,102.16956903918238,100.48488925126193,102.22180100606722
1999-06-09,102.30417770227879,95.94110634818995,95.50189041596872,103.45142744131428,100.0,99.63866654845833,102.0599344309161,100.52821385304142,102.22180100606722
1999-06-10,101.54529257619895,95.38033261962164,94.98211726283597,104.10699116335863,100.0,99.2838501331168,102.20496958246831,100.61038669557111,102.07359860432844
1999-06-11,101.76706299283813,94.54613348809255,94.02069941870855,103.99128094527782,100.0,100.29874921501643,101.67281383622445,100.79426722224844,101.35728699592433
1999-06-14,101.02449696782233,95.04903745213119,94.37665228266928,105.19997978402156,100.0,100.39784954326633,101.56932491900625,100.73821554703113,102.74050941215293
1999-06-15,101.39716190119873,95.43040626250496,94.26179386651182,104.56820496664436,100.0,99.99679320440944,101.54102336769357,100.76164827413263,102.90106201403663
1999-06-16,102.85063376037053,95.64184187067863,94.49943847014725,105.07003069998554,100.0,99.1450269175517,101.31584240459487,100.77741905270724,103.6445440627595
1999-06-17,103.70270089193299,96.60520029075062,95.96068973442254,104.50443842939441,100.0,99.45856877029227,101.08436756386496,100.60038222300912,103.24810263810826
1999-06-18,103.99940699209625,96.28152178190331,95.59297376468169,104.37213465405355,100.0,99.81379896570999,101.04382877828388,100.6173944667232,103.02456401548561
1999-06-21,104.49699477240692,95.69370046393826,95.13199662741681,104.79886760271646,100.0,99.35326174089937,101.10282047523486,100.6281786141915,103.706295063484
1999-06-22,103.7926976932051,95.3092948990431,94.80646914483634,104.95871528509372,100.0,99.2010941178768,101.31174903548033,100.64064483473365,103.87919786551258
1999-06-23,102.96339805429463,94.67416778376361,94.20994368323107,105.51787938909659,100.0,99.9008996717501,101.72364886520266,100.67975023939027,103.94218388625154
1999-06-24,101.86273851470276,94.13201975297088,93.81037871876282,105.25826926578435,100.0,99.62635659119138,102.0007634184712,100.71729000291914,103.22340223781846
1999-06-25,102.14496202310787,94.38285653050343,94.00891223326437,105.30283405936606,100.0,99.74097367229878,101.85165243836178,100.68306022733977,102.91341221418152
1999-06-28,102.7888211590539,94.75496281089886,94.56815812126183,105.26954067968077,100.0,99.48370590992143,101.94276068043021,100.6199990285863,103.59514326217992
1999-06-29,103.6954997617024,95.0179702040709,94.79155809343297,104.97839462300334,100.0,99.96265634812295,101.8729303119466,100.63273462169849,103.86684766536767
1999-06-30,104.19766581404201,95.85059034247772,95.78680502443859,105.6936269022582,100.0,101.6311210603805,101.8887846602972,100.65644404060245,103.68159466319418
1999-07-01,105.82189575098062,95.56365148382093,95.48792878180393,106.20403583749545,100.0,101.04276149924047,101.04045740730733,100.68298471778306,104.74247597875956
1999-07-02,106.72694045868123,95.74322452381517,95.62063798488037,106.48257418605968,100.0,100.95050139281125,101.20659276133759,100.65669777446678,104.52980223320071
1999-07-05,107.54119598401967,95.79618374603194,95.53408611976676,106.8248867630602,100.0,100.95050139281125,100.69600734613566,100.69123597527647,104.92903189591641
1999-07-06,107.16446869683536,95.28968995172715,95.40885856726621,106.14365791611262,100.0,99.82179189518065,100.7567277107418,100.63053646095143,105.00365426277915
1999-07-07,106.94114169970605,95.04229853518584,95.21386608566556,106.51107809580247,100.0,100.23905675371094,100.55713512660007,100.62883416111663,105.01609132392295
1999-07-08,106.51881662060079,95.41876003246563,95.70068675745307,106.33812720274608,100.0,100.3025325661669,101.33190435924594,100.54698233540361,105.35313568091968
1999-07-09,106.93554145755527,95.39774843368161,95.73477660444951,106.60103103345101,100.0,100.40123691751552,101.7826404608921,100.47027470086906,105.75236534363538
1999-07-12,106.77305762870888,96.28452050331498,96.73594770515217,106.19600253289381,100.0,100.44742067277112,101.89420602819305,100.10415593997655,105.84066847775628
1999-07-13,106.14670606757744,96.57273570364194,96.97064555214956,105.50462949777827,100.0,100.43689507273612,102.03501495443683,100.00787134612868,105.54093530419092
1999-07-14,106.81179308388712,96.35775473272318,96.82866124585331,105.00870899678397,100.0,100.469760721825,102.51900566292245,99.94715884048374,105.06708327461249
1999-07-15,108.11630762405623,96.14845758523737,96.96553806252734,105.49983988490033,100.0,101.36701442276761,102.41487995442544,99.8689965447825,105.22876506948177
1999-07-16,108.16534573912644,96.40731003888993,97.18510218024392,105.58442958830348,100.0,101.26240284690958,102.66091515404342,99.82138362334635,105.36557274206348
1999-07-19,107.69802369951584,96.45805006769686,97.30558157549788,103.15352817975078,100.0,101.38989149223144,102.37694073001833,99.7596787048298,103.89302470263863
1999-07-20,106.16133324243819,96.61742704019883,97.4437225495472,103.04483914785982,100.0,100.27321125178369,101.16970554622293,99.75016284369693,103.26992793933474
1999-07-21,105.92527682746524,96.73211114650667,97.32348274225279,102.4052726558231,100.0,100.76415531055898,101.57998727890126,99.75336539677468,102.2712319294883
1999-07-22,104.45170883323607,96.0795538808739,96.47388310415195,101.81893631599881,100.0,101.7865347670197,101.24419168328609,99.83897025120541,102.08467601233144
1999-07-23,103.4928310765014,95.59309967888564,95.82753925944061,102.09254938285824,100.0,103.6687913038906,101.46331296561982,100.07291642971785,102.19660956262558
1999-07-26,103.12379536492524,95.42817713140326,95.52976549567438,101.2139659700633,100.0,102.98484210977969,100.43582819624089,100.16467776544303,100.94917232990335
1999-07-27,103.97403550188425,95.7555847462624,95.79026408632672,100.96534009353572,100.0,102.23559123381898,100.97550762667933,100.16005635172823,101.24766179735431
1999-07-28,104.4577508644378,95.67324320373598,95.86057112460605,100.63987214695663,100.0,102.30594090752228,101.16173197111377,100.18278021908144,100.78624682891967
1999-07-29,103.10688715430132,94.8110985961919,94.96023634146809,100.56788530531466,100.0,103.07484673048712,100.62373915918795,100.63829563780308,100.02509868691968
1999-07-30,103.32799308748444,94.57236857542395,94.59810088896677,100.42724275528218,100.0,102.84317612563517,100.57715701599406,100.63357640714469,99.95047632005694
1999-08-02,103.06339192028747,94.42838564090465,94.3616636429789,100.2984672034786,100.0,103.85363372899502,100.45150642474282,100.72579456281015,100.15071300447195
1999-08-03,102.72967420080911,94.15326074277385,93.8667555948459,101.47847894230796,100.0,104.12321797478937,99.8826664932504,100.92755480632525,100.26264655476609
1999-08-04,101.94530198437221,94.24210990461594,93.95748843863083,101.16106399226322,100.0,105.21508787229747,99.22786453183171,100.86698116159687,99.36344703406999
1999-08-05,101.32169050990348,94.52124375326488,94.21870081546462,100.68725578058141,100.0,105.34902076253874,99.9525824282987,101.00869766275142,99.60099490191641
1999-08-06,100.4249443813614,93.41208065823429,93.17513303720239,100.55289339074221,100.0,106.18172461020549,99.8933139965926,101.13439166739205,99.75023963564189
1999-08-09,100.09413350871358,92.88392116794154,92.12603159379881,101.01617608446496,100.0,106.76439175500006,99.38985102981007,101.60654134416478,100.29995773819746
1999-08-10,98.8486213560449,92.71365962090707,91.70895681220713,100.70809131710267,100.0,106.87082920025193,99.44350699765175,101.8563313645748,100.15071300447195
1999-08-11,99.69114417257431,93.15328511559821,92.07051320684053,101.39462534124603,100.0,107.06641203355532,100.43078643852644,101.8008723402493,100.59969091176282
1999-08-12,100.4478929634299,93.30896475548516,92.0112416221539,101.5420984174512,100.0,106.10793800587852,99.68150572694248,101.89282268662632,100.44920247192294
1999-08-13,102.19894597077314,93.98142373125117,92.73425101065607,102.37805782777735,100.0,106.4561420396894,100.4678843934561,101.91335905614852,101.24766179735431
1999-08-16,102.98303199207379,93.94869447254999,92.90327127485023,101.63651285773855,100.0,106.40952866810582,100.33120846725593,101.87945325462229,101.19791355277914
1999-08-17,103.48091694689161,94.55339265520462,93.64152008061671,101.55831897485487,100.0,107.13246554397904,100.33887108971729,101.79805233061577,101.47277260405693
1999-08-18,103.28908991824719,94.78347164958404,93.6717048059582,100.75049130760586,100.0,106.57965673397764,99.89716059018684,101.79838211242648,101.02379469676609
1999-08-19,102.7874300871136,94.83743907504322,93.43970283504126,99.34817455145287,100.0,107.24588425456025,99.66338226986879,101.82058698678486,100.08728399263862
1999-08-20,104.25884027249259,94.97172393330885,93.60862469329956,99.09544317977485,100.0,106.98113319245545,99.58500208568395,101.73264804589155,99.8509798309066
1999-08-23,105.97217275094022,94.9170633399493,93.6756797332605,99.90745052871017,100.0,106.9983178455738,99.90369577214273,101.6796855643679,101.38571317605042
1999-08-24,105.84470602436514,95.27944319115608,94.08272123959262,99.18086710781327,100.0,106.66923173835711,100.19875828359072,101.68529381240356,101.09841706362883
1999-08-25,106.74059781327647,96.1119701877353,94.96437473368815,99.12062608776705,100.0,105.67037377585216,100.57606795416359,101.58826956892008,102.04736482890007
1999-08-26,105.46889341488264,95.9032506534218,94.74929123942593,98.96082099325206,100.0,105.60099073888675,100.50904908501988,101.6258286008175,101.95906169477917
1999-08-27,104.84450098768613,95.29947978354895,93.88676168312875,99.2979813504726,100.0,105.8748711479607,100.20443784680664,101.72230681289645,101.79737989990986
1999-08-30,103.85294596497256,94.53858712333766,93.0579438026736,98.91472303133611,100.0,106.89284703705984,99.8863322712232,101.77015222146167,101.64689146007001
1999-08-31,102.5670964301284,94.4397918827714,92.73149419257277,98.44409162631939,100.0,107.65863814164697,100.7819079013963,102.02589965838986,100.3497059827726
1999-09-01,104.01331183134629,94.35322526088206,92.60570255276812,97.95450040219022,100.0,107.75240190522405,100.50145065117572,102.13385119410451,100.12459517606999
1999-09-02,103.24184303573303,93.91438782074346,92.26136539114862,97.9836933079141,100.0,106.87448093903959,100.43248619724959,102.18911667899386,99.58855784077261
1999-09-03,105.48599366290229,94.8423327119084,93.31302479824058,98.95353198880841,100.0,107.55681907192067,101.48273942901116,102.08870796090847,100.18802418790332
1999-09-06,105.9568678666184,94.8722246789118,93.22297675516637,98.80820634434924,100.0,107.55681907192067,101.12267428344406,102.12616903593673,100.33726892162883
1999-09-07,105.25685800554098,94.19699473239677,92.95715944426343,99.92949832086971,100.0,109.67117582997147,101.59038261814322,102.08063783782612,100.46163953306672
1999-09-08,104.86642562418353,94.19769922113147,92.94492557742569,100.07025859399299,100.0,109.25187029388337,101.06034080667509,102.32117866593782,100.33726892162883
1999-09-09,105.78306431368036,93.82127590975207,92.74833468338454,99.81071120331053,100.0,110.33171093420863,101.23316927245143,102.34891513560547,100.04997280920725
1999-09-10,105.73407123669551,94.3727496352056,93.31843361726163,100.85583294582466,100.0,110.74242414373755,101.97739474021112,102.27529291699352,101.79737989990986
1999-09-13,105.28133468011066,94.21070999417623,93.18262850293786,100.15948884513308,100.0,110.93650331989309,101.54562446546949,102.33038747829559,100.96160939104712
1999-09-14,104.76477789569125,93.93966711284139,92.78252250459411,99.38714241157538,100.0,109.89962431236374,101.90139956926781,102.39917277357966,101.46033554291313
1999-09-15,103.67759744741375,94.10345380220656,93.14009819927472,98.18097243011589,100.0,109.59996692361226,101.63513790193197,102.39251442016611,100.83350766126608
1999-09-16,103.0147989574559,94.45406917086424,93.43793895559324,98.48466263704051,100.0,109.66022061360853,101.47107856473083,102.3719449355707,100.67058216028244
1999-09-17,103.6289721825434,94.8061364520172,93.65028022257488,99.54136672415694,100.0,110.09896628853679,102.5786369481017,102.33410616024406,100.99643316224976
1999-09-20,103.99371586988889,94.61383100725098,93.38861117556326,98.85319596464616,100.0,109.27174004905149,102.30814225851361,102.3217328602728,101.27253591964191
1999-09-21,102.89817045585274,94.42807519206238,93.12641369506287,98.13059039620353,100.0,109.36840372284227,101.54368113833235,102.438246011882,100.14449447390007
1999-09-22,102.2985436756493,94.48856700005496,93.18584634585801,98.24466931652637,100.0,109.5837489072318,102.24479862924507,102.54342641573726,100.34473115831511
1999-09-23,100.91526311043957,95.09763688154504,93.61741623497758,98.04356964549784,100.0,111.03563728756964,100.97075155331983,102.59890401187225,100.27010879145234
1999-09-24,99.89389757030074,95.79566242098261,94.2727495785926,97.76515962926554,100.0,111.0037382752187,101.19271469010576,102.60092059316744,100.1196203516125
1999-09-27,100.25919951473414,95.16322734460599,93.76050973797533,98.58867642814012,100.0,111.70841645715363,101.67724424336066,102.60663470125166,100.1954864245896
1999-09-28,100.44784226346319,94.67485800823476,93.33745482086442,98.58089870090387,100.0,112.94087829798636,101.47356286987645,102.68291950776344,99.59353266523013
1999-09-29,99.67916685849306,94.06697190865074,92.68588828471951,98.41988675346974,100.0,112.79684942403807,101.41823815805941,102.82537878367424,99.10475616227916
1999-09-30,100.87268993132123,94.6278850356025,93.01382453967409,98.04487243438854,100.0,112.19517175673133,101.39689529329395,103.06926713696093,98.77890516031182
1999-10-01,101.1223811192936,93.78233434040101,92.35139912856894,97.13159645213625,100.0,112.08316928465659,100.81765910541439,103.23435892724437,98.09562127361033
1999-10-04,102.40486553459623,94.22653721577072,92.73509873919096,98.16710620676025,100.0,110.93555612378097,101.24129058571692,103.129159004392,98.27229227856226
1999-10-05,102.3476476621631,93.69209026251517,92.20303273539903,98.13528293952422,100.0,110.52579634370778,101.37226141383209,103.17605069618831,98.16582167292898
1999-10-06,103.67864574317942,93.54896926701517,92.18158243720609,98.64335549792628,100.0,110.19891179812363,101.56518818060826,103.1691591599891,98.77890516031182
1999-10-07,103.91878196110886,93.39097357073769,92.12355796887721,98.52879938391155,100.0,109.0765788811903,101.16335335903369,103.32374123712623,98.63733435501923
1999-10-08,104.53798380959464,93.39888171927237,92.26682545090742,98.38153893108354,100.0,106.41489893638006,101.19269059876802,103.28786405903278,99.46218904701331
1999-10-11,104.68889597570735,93.40909292477241,92.19557634125098,98.10334927197523,100.0,107.05712704661818,101.73050787838137,103.32617559128758,99.05034670434392
1999-10-12,103.53187983430117,92.94569327939277,92.25196869575046,97.65720503957976,100.0,109.6460438545163,101.32782588307171,103.04693439967052,98.15412160637588
1999-10-13,101.47403915714379,92.61664071997151,91.77886531894168,96.80072836799847,100.0,111.07020090129967,100.812929229213,103.30094714217131,98.0242508676364
1999-10-14,101.5053322616694,92.12425724567157,91.48072288295637,97.2134675932482,100.0,109.48414037918157,101.0279668239198,103.37726165986197,98.15412160637588
1999-10-15,99.25493728805577,92.67623374976696,91.94272105562715,95.98936050302618,100.0,110.28552411215199,100.84387823103825,103.3618041865549,97.03442523724348
1999-10-18,98.60403967007599,92.53449000442413,91.71796723538293,95.86393574442549,100.0,109.96743269489559,100.32238872142213,103.3967880078396,97.51763798588682
1999-10-19,99.66470735595138,92.3166991248381,91.42132229795243,96.26695800159104,100.0,109.85949704467244,99.81919018728361,103.5114695399837,97.45913765312129
1999-10-20,101.20039343061653,92.18461140084293,91.36290488656905,97.16299480378248,100.0,109.75057216751243,100.37755243272585,103.5596169366831,98.48406348317353
1999-10-21,100.92232626562264,92.26076227564403,91.28667769438502,96.93533745870694,100.0,109.6314252786714,101.10463462134541,103.58606062753773,97.64750872462632
1999-10-22,102.22162570156509,92.167218903914,91.17978741140234,97.77373226397222,100.0,110.64219537994639,100.45538554697055,103.75040056251638,98.90877589905132
1999-10-25,101.83297138253737,91.80131987567597,91.14091856191948,97.6845104374591,100.0,110.39159122260548,100.61883531559846,103.7637651034029,98.72040482754629
1999-10-26,101.55093836465153,91.79952152953916,91.00481960713955,97.60942635565902,100.0,109.41478457949644,100.27894076082734,103.83195994577568,99.27381797550828
1999-10-27,101.73358148043317,92.39072107118415,91.28061681898566,97.40372092127697,100.0,109.2711268454418,100.2689639704235,103.86771377995302,99.89860152944422
1999-10-28,104.359733602676,93.10700290224753,91.77171242134591,97.76135203597487,100.0,107.63692394572927,100.43653000335786,103.8102279061255,99.98167200197128
1999-10-29,106.61295312256163,94.0293425500904,92.33146063357452,97.03294356523307,100.0,107.78563772857235,100.81321036936848,104.10143815393783,99.64003005862055
1999-11-01,106.16313724559636,94.1773334039955,92.07044904371054,97.3978741163448,100.0,108.22507431675172,101.0318097267152,104.12804895684795,99.88690146289112
1999-11-02,105.87518146429298,94.5123813926435,92.2561459432373,97.4701024411333,100.0,108.11263218826059,101.29707189811042,104.07560689585631,99.75703072415162
1999-11-03,106.19902499247131,94.52812294079988,92.38980473855085,98.10649980185701,100.0,108.68044845002512,102.31026888947252,104.01956001812854,100.21684333968875
1999-11-04,107.09703296702165,95.03586798055113,92.91875975896446,98.33077543896994,100.0,109.19176886228384,102.38316255583382,103.70843686943527,101.2546392429494
1999-11-05,107.14667362968315,95.38306802983988,93.26574054323504,98.6427885961901,100.0,108.72045718391638,103.42451544563637,103.5929757877997,101.07796823799748
1999-11-08,107.27544494263208,95.28281709480189,93.17780890242668,98.16919835425563,100.0,108.62933839162007,103.88125059538613,103.53630894556103,101.18326883697543
1999-11-09,107.06180598136419,95.133145082797,93.1663626051147,98.01392699549007,100.0,109.7551885598845,103.80918321284544,103.45251924892946,101.06626817144436
1999-11-10,108.00060777366717,94.96022916910508,92.98631925747372,97.98161185334065,100.0,110.18176519788452,103.90241776978114,103.45736847999657,100.58188541614571
1999-11-11,108.73088788686107,94.98170569571752,92.96048057658248,97.98161185334065,100.0,109.61515799126506,104.06069592997115,103.47125544646732,100.93639743270487
1999-11-12,109.13328279867437,95.64451329634315,93.33332016084347,98.91302180952654,100.0,110.39038216746042,104.50369811007037,103.53201864363118,101.66648158561878
1999-11-15,109.3109859600271,95.57760966186856,93.3043420910453,99.1639414979174,100.0,110.93984277384075,104.5043323137797,103.57758037593203,101.53661084687928
1999-11-16,110.52074312376337,95.51021188027829,93.15637930085398,99.17150304932584,100.0,111.40510917648288,105.21758837206468,103.58801716996501,101.73785199159273
1999-11-17,110.54554530630628,94.89772766244201,92.79690636902191,98.33486912223654,100.0,111.91620976053342,104.56428058685275,103.61485313194632,100.9948977654704
1999-11-18,111.57221738177549,94.64178012179622,92.6336038688159,98.92482095436733,100.0,110.53041273607984,105.56510181392781,103.67048681135289,102.02099360217794
1999-11-19,111.4500280951545,94.5884155243921,92.6874618378991,98.87692612800461,100.0,111.57206870060607,105.90884396638985,103.58665771358032,101.85485265712383
1999-11-22,111.43895843675182,94.37602062516115,92.52310364370524,98.33228580831407,100.0,112.48083851327914,106.2058734917024,103.58709392979144,101.63138138595946
1999-11-23,111.03260823427945,94.39764057943299,92.55779441570246,98.16175101334618,100.0,111.97501380622525,105.22871514139618,103.57038127111143,101.79635232435827
1999-11-24,111.11567060784259,94.32644318691865,92.49253443672151,98.3803356113448,100.0,112.39125851844018,106.73866428619084,103.56283411028667,102.84584829417203
1999-11-25,111.7587406930808,94.23398690733734,92.46629977388181,98.37738037318306,100.0,112.39125851844018,106.48626503427094,103.57700291679939,102.72767762198565
1999-11-26,112.21541583127302,94.07397757049031,92.35215318037459,97.66427379759254,100.0,112.39125851844018,106.33522622845447,103.52254243476578,102.47963621105976
1999-11-29,111.60479699923522,93.69108482714151,91.97413915163068,98.14357312990202,100.0,111.18725942216285,105.9282223246319,103.3865965734663,103.10441976499571
1999-11-30,109.55394231857352,93.99444751582388,92.21514024558377,97.95581159172693,100.0,109.61570756178554,105.44524604000853,103.39902207556378,103.15239003786344
1999-12-01,110.43640602625297,93.93289946343694,92.02493453583415,98.27549387191861,100.0,109.91170624411846,105.47949156401188,103.42035179052178,103.31736097626226
1999-12-02,110.99300620422699,93.60380121314893,91.92055975103511,98.05465280087581,100.0,110.84168947888224,107.00065932369867,103.42545086558218,103.87077412422425
1999-12-03,112.99216088039006,93.99422362129224,92.41470925002639,97.86422995306692,100.0,110.65846266735272,107.0865364639767,103.31202082361898,103.88247419077736
1999-12-06,113.3742170288593,94.40653348271442,92.69554993577685,97.66058377670524,100.0,111.45830760286577,107.4568992205987,103.03202525697498,102.13799426770902
1999-12-07,113.2017391329394,94.8938219094482,92.99690224698918,97.4897658129677,100.0,111.0303020815125,107.66350729775252,102.95195990000425,101.86772273033223
1999-12-08,112.67378000040534,94.64332279559372,92.84377312572744,97.612126183347,100.0,111.16219900642876,107.56260622925274,102.93568385053212,101.67818165217189
1999-12-09,113.07502005489255,94.96026667704805,92.97548221511425,97.77252696175042,100.0,110.05679286152636,107.08815250461534,102.8964812350861,102.07949393494349
1999-12-10,113.45140476242557,95.51366319238872,93.36803943196685,97.35577600571735,100.0,109.21594996518516,107.57461652123362,102.80275919752847,102.89264856038444
1999-12-13,113.2072474216005,95.32472727138847,93.32379046070855,97.4559221926402,100.0,109.45962953396796,108.4939335993207,102.58948181926314,102.82244816106582
1999-12-14,112.33100707669797,94.35679091835132,92.5932035747129,97.83701446165804,100.0,110.38554594688014,107.49305053287326,102.68565653782221,103.6473028530599
1999-12-15,112.43010592261817,94.19600929228363,92.46325455202748,97.83500057368532,100.0,111.34520598975008,108.074793275481,102.59123770728584,103.6707029861661
1999-12-16,113.52144873464647,93.29604517942656,92.09606029550719,98.20015668151629,100.0,112.38444384398616,109.16095039607082,102.64015373863131,102.83063820765298
1999-12-17,113.88439492822445,93.23272410862222,92.06791748472932,98.5250789234135,100.0,112.70077663557701,109.44347549198667,102.64558676733355,103.56423238053284
1999-12-20,114.18835579460554,92.92140188221839,91.73062700184397,98.06600497535558,100.0,112.80156786903386,109.76322849520695,102.6745230771194,103.15005002455283
1999-12-21,114.63596859280139,92.85362730462771,91.59993313728086,98.53857132298535,100.0,112.24375379074215,112.15273902096767,102.73275847221237,103.22142043052678
1999-12-22,115.62490370489587,92.67238613039652,91.55537871510626,98.4768730246067,100.0,111.86740789831441,112.0367069397251,102.75622146564854,103.19685029076525
1999-12-23,117.58416154236,92.5878529329332,91.52243882663743,98.56302002862117,100.0,112.24144559455611,111.62473038921166,102.76199689996784,102.54632659041248
1999-12-24,117.93996617632251,92.54476206823634,91.49553561550658,98.56302002862117,100.0,112.24144559455611,111.3763548071308,102.77636576354786,102.81893814109989
1999-12-27,117.58801121792212,92.67004817699313,91.6592155911489,99.03836484635636,100.0,112.4329159638929,111.69427899721968,102.77037390450603,102.77096786823213
1999-12-28,118.01332988622141,92.49715890463466,91.53056071716719,99.4730517953006,100.0,112.98490459466747,111.53084212690071,102.78646622583452,103.19685029076525
1999-12-29,118.58918832535548,92.63023091708334,91.75210337251829,99.90460593203716,100.0,112.93654238886484,113.50791550321333,102.71472737462645,103.2331204970799
1999-12-30,119.21245989055805,92.59746975188045,91.81068153519581,99.91797317521726,100.0,112.01711090809437,112.97034837697481,102.75816529978972,103.17345015765905
1999-12-31,119.34861591562702,92.2125324220182,91.51261922343078,99.94062923314715,100.0,112.01711090809437,113.76466974669961,102.75256163452865,103.04357941891953
2000-01-03,119.42914573454598,91.40237806727362,90.6936491107429,99.49902253522367,100.0,111.75281462186496,113.96705894101821,102.98797566207708,101.23888003279721
2000-01-04,115.07679712695148,91.47056517324944,91.04688803667922,99.52841375832955,100.0,111.11565316725051,112.1118167460828,103.12273100901533,101.48619501008095
2000-01-05,113.20668142895204,90.75763503382746,90.39715094762026,99.84258969929562,100.0,110.5445368170424,112.58506070270268,103.29610920098662,101.42669942592306
2000-01-06,111.66760109667095,91.0362462631949,90.70337830913259,99.86311625883661,100.0,110.58821928083394,111.25837856452063,103.27724422079493,101.76967396989201
2000-01-07,114.79035094377886,91.52607961779086,90.96815560507441,100.03908972255985,100.0,110.25162098557026,112.88792717903233,103.34611652069512,101.95749336301787
2000-01-10,116.2366671674784,91.38624141860069,90.68180681514771,100.10126181649701,100.0,110.53028497872313,114.9764495766707,103.42871420612092,102.13481353540998
2000-01-11,115.74760991786607,90.4662283548476,90.04414849523697,100.2332750621081,100.0,111.75617481138738,112.7430018172136,103.54002064681339,101.67518098328831
2000-01-12,114.90604636495195,90.25242954509696,89.85614367236296,100.38796357928067,100.0,113.04521303335237,112.30387343670562,103.56908467679838,101.75800816907673
2000-01-13,116.10330047813412,90.93801762742481,90.35872879601855,101.35344945881079,100.0,113.78410712247333,113.76218344857803,103.59630020204384,102.15814513704052
2000-01-14,117.25061437955671,90.50946385421685,90.12348671405034,101.44755347043666,100.0,115.4226050547706,114.6063885560066,103.64265816947619,103.07857682136536
2000-01-17,117.79906460447592,90.45749365605622,90.04358705559578,101.22411362843924,100.0,115.4226050547706,114.39310540419139,103.68934309856566,103.47988036941065
2000-01-18,116.13112435235729,89.86472983472632,89.7212091845502,101.36044817826493,100.0,116.85416165992812,116.02136600972487,103.71841910371333,103.31539257791535
2000-01-19,115.57894889481375,90.17761328543551,89.86523255612998,101.18503647380517,100.0,117.70776566722844,117.13184137500659,103.71656629829218,103.09024262218063
2000-01-20,115.02737248988663,89.89519996403189,89.65111782384817,100.94163072142483,100.0,118.24724988848409,118.1559354477517,103.77439601069608,102.72510305666266
2000-01-21,114.58701968984363,89.86779423716672,89.71984470404111,101.06298295897045,100.0,118.03451513113328,118.93048319778111,103.80562151468149,103.14973820633851
2000-01-24,112.61845715397058,90.54372654357238,90.31295958733556,101.15578269233856,100.0,117.54983675967443,117.28176641232237,103.60154510671094,103.68053214343331
2000-01-25,112.16945535780602,90.63276950155964,90.31398327490761,101.22642532482648,100.0,118.225234853682,118.38065901858441,103.63070008206316,103.9045155190865
2000-01-26,112.4138291832219,90.75746367108857,90.38755677562376,101.04350939191582,100.0,117.31439175589621,116.94640252141149,103.66980770227255,104.03400590813601
2000-01-27,112.55981213733486,90.52713765387824,90.4371322555697,101.36456008662915,100.0,117.44057266589351,116.42592807993864,103.64925864994532,104.94277179164557
2000-01-28,110.31310842153911,90.88358996460352,90.51457477469019,100.74125835669,100.0,116.93040320150591,115.21768306426328,103.59036855910418,106.48849039966889
2000-01-31,110.68046404331659,90.82097136789739,90.0208267932811,101.24721086674073,100.0,117.27951530602552,115.68816548173248,103.68307803871866,107.23160191160163
2000-02-01,111.65038280573495,91.3264992094378,90.30465048714733,101.0787671239329,100.0,118.13045433542875,116.76501160480687,103.6128835842392,106.99595273513316
2000-02-02,112.37013000509532,91.33583636690469,90.33966645797322,101.55194634321967,100.0,117.25576224216009,116.91201936952685,103.63124402854567,106.77196935947997
2000-02-03,114.55928994291659,92.10035048746144,90.91680495820042,100.99786338878873,100.0,117.6489044162839,118.11909560096484,103.5187857869432,105.7337130869209
2000-02-04,114.74955433118936,91.54731211885817,90.55090488825981,101.07693388602887,100.0,119.7732394060822,118.39885697633683,103.57321581558233,106.32283602809206
2000-02-07,114.10101945475316,90.80743164371566,90.07000090988451,101.3503624419458,100.0,118.27482661628883,119.60705404348728,103.65853299321805,106.72413957613736
2000-02-08,115.75776637223987,91.146295161936,90.50052166182347,101.19818594703624,100.0,116.83492747162735,120.43518202718843,103.55945599314119,106.2295096215699
2000-02-09,114.70651669385614,90.6616797357319,90.17854936601078,101.1119434883062,100.0,118.25176876404873,119.74922045733649,103.5681279006918,105.65088590113248
2000-02-10,114.52232800295678,90.17082546035206,89.86894976824125,100.97211621622799,100.0,120.17715736039861,121.49069180405539,103.62457065126935,106.14668243578147
